Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,TFU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetDoubleValue()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetFloatValue()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testSizeNull()",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testSize0()",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrint()",,public,false,false,,,,,,,1,,,,,,27,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testVerbosePrintNullLabelAndMap()",,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullKeyToMap2()",,public,false,false,,,,,,,1,,,,,,19,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIterableSortedMap()",,public,false,false,,,,,,,2,,,,,,15,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"",,public,false,false,,,,,,,,,,,0.0,926,,,,0.0,175,0,0,0,0,,53,0,164,0,0,0,3,2,0,,60,0,0,,0,0,0,0,0,59,131,,false,83,83,1.0
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"getPredicate()",,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugAndVerbosePrintCasting()",,public,false,false,,,,,,,2,,,,,,15,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugAndVerbosePrintNullMap()",,public,false,false,,,,,,,1,,,,,,13,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testToProperties()",,public,false,false,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetIntValue()",,public,false,false,,,,,,,1,,,,,,13,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testPutAll_Map_array()",,public,false,false,,,,,,,6,,,,,,71,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullStream()",,public,false,false,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testEmptyIfNull()",,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testLazyMapTransformer()",,public,false,false,,,,,,,2,,,,,,20,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testConvertResourceBundle()",,public,false,false,,,,,,,2,,,,,,27,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIsEmptyWithNonEmptyMap()",,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullKeyToMap1()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetNumber()",,public,false,false,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullKey()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintSelfReference()",,public,false,false,,,,,,,1,,,,,,36,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetLongValue()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testLazyMapFactory()",,public,false,false,,,,,,,5,,,,,,28,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testToPropertiesEmpty()",,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,,"evaluate(Object)",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetMap()",,public,false,false,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIsNotEmptyWithNonEmptyMap()",,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testInvertMap()",,public,false,false,,,,,,,1,,,,,,20,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,,"transform(X)",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testVerbosePrintNullKeyToMap1()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testVerbosePrint()",,public,false,false,,,,,,,1,,,,,,27,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIsNotEmptyWithEmptyMap()",,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullLabelAndMap()",,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIsEmptyWithEmptyMap()",,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIsEmptyWithNull()",,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testIterableMap()",,public,false,false,,,,,,,2,,,,,,16,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
