"LD.x","LOC_C.x","MRD.x","NOAIT_C.x","NOAM.x","NOASIT_C.x","NOAU.x","NOBU.x","NOCT.x","NODT_C.x","NODV_C.x","NOECU_C.x","NOEET.x","NOET.x","NOFS_C.x","NOIS_C.x","NOL_C.x","NOM.x","NOMM.x","NOMR_C.x","NONT.x","NOPA.x","NOPT.x","NOPV.x","NORT.x","NPM.x","Nono_C.x","ALU.x","WMC.x","WMCNAMM.x","WOC.x","MAX_CYCLO.x","MIN_CYCLO.x","MEAN_CYCLO.x","LD.y","LOC_C.y","MRD.y","NOAIT_C.y","NOAM.y","NOASIT_C.y","NOAU.y","NOBU.y","NOCT.y","NODT_C.y","NODV_C.y","NOECU_C.y","NOEET.y","NOET.y","NOFS_C.y","NOIS_C.y","NOL_C.y","NOM.y","NOMM.y","NOMR_C.y","NONT.y","NOPA.y","NOPT.y","NOPV.y","NORT.y","NPM.y","Nono_C.y","ALU.y","WMC.y","WMCNAMM.y","WOC.y","MAX_CYCLO.y","MIN_CYCLO.y","MEAN_CYCLO.y","goodTest"
0,68,0,0,2,0,0,0,0,0,12,0,0,0,0,4,0,8,1,0,0,2,0,3,0,7,0,"false",12,9,0.625,3,1,1.5,0,81,0,3,1,0,0,0,10,0,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,1,"false",11,10,0.909090909090909,1,1,1,0
0,35,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,5,1,0,0,1,0,1,0,5,0,"false",6,3,0.4,2,1,1.2,0,38,0,2,1,0,0,0,4,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,2,"false",5,4,0.8,1,1,1,0
0,129,0,0,2,0,0,0,0,0,6,0,0,0,0,3,0,12,0,0,0,1,0,2,0,6,4,"false",52,50,0.833333333333333,19,1,4.33333333333333,3.63636363636364,55,0,5,1,0,0,0,5,0,9,0,0,0,0,0,2,6,0,0,0,0,0,0,0,5,5,"false",8,7,0.833333333333333,3,1,1.33333333333333,0
1.38888888888889,72,0,0,2,0,0,0,0,0,11,0,0,0,0,4,1,9,1,0,0,0,0,2,0,5,0,"false",13,10,0.666666666666667,3,1,1.4,0,99,0,2,1,0,0,0,11,0,27,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,2,"false",12,11,0.916666666666667,1,1,1,0
0,52,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,7,2,0,0,1,0,5,0,6,0,"false",8,5,0.571428571428571,2,1,1.14285714285714,0,60,0,2,1,0,0,0,7,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,2,"false",8,7,0.875,1,1,1,0
0,145,0,0,2,0,0,0,0,0,15,0,0,0,0,13,0,14,0,0,0,0,0,1,0,4,0,"false",39,37,0.857142857142857,12,1,2.66666666666667,0,151,0,2,1,0,0,0,17,0,38,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,2,"false",20,19,0.944444444444444,2,1,1.11111111111111,0
0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,"false",4,4,1,4,1,2.5,0,78,0,46,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,"false",6,6,1,1,1,1,0
0,20,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,"false",1,1,1,3,1,2,0,23,0,5,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,"false",3,3,1,2,1,1.5,0
6.34920634920635,63,0,0,2,0,0,0,0,0,10,0,0,0,0,4,4,6,0,0,0,3,0,3,0,5,2,"false",10,8,0.666666666666667,5,1,1.66666666666667,0,47,0,2,1,0,0,0,5,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,"false",6,5,0.833333333333333,1,1,1,0
0,210,0,0,1,0,0,0,0,0,34,0,0,0,1,25,0,20,0,0,0,1,0,1,0,4,1,"false",53,52,0.95,8,1,2.65,0,128,0,2,1,0,0,0,17,0,36,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,2,"false",18,17,0.944444444444444,1,1,1,0
0,152,0,0,2,0,0,0,0,0,28,0,0,0,0,12,0,14,5,0,0,3,0,13,0,10,0,"false",26,18,0.5,6,1,1.85714285714286,0,252,0,2,1,0,0,0,26,0,53,0,0,0,0,0,0,27,0,0,0,0,0,0,0,26,2,"false",27,26,0.962962962962963,1,1,1,0
0,108,0,0,0,0,0,0,0,0,17,0,0,0,2,10,0,8,0,0,0,2,0,5,0,2,3,"false",23,23,1,7,1,2.875,0,246,0,8,1,0,0,0,26,0,53,0,0,0,0,0,0,27,0,0,0,0,0,0,0,26,4,"false",31,30,0.962962962962963,2,1,1.14814814814815,0
0,46,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,5,0,0,0,0,6,0,6,1,"false",7,2,0.285714285714286,1,1,1,0,161,0,1,1,0,0,0,15,0,41,0,0,0,1,0,0,17,0,0,0,1,0,0,0,15,6,"false",18,17,0.941176470588235,2,1,1.05882352941176,0
0,98,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,12,4,0,0,2,0,4,0,5,1,"false",19,15,0.666666666666667,2,1,1.58333333333333,0,199,0,1,1,0,0,0,21,0,38,0,0,0,0,0,0,22,0,0,0,0,0,0,0,21,3,"false",23,22,0.954545454545455,2,1,1.04545454545455,0
0,46,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,5,0,0,0,0,6,0,6,1,"false",7,2,0.285714285714286,1,1,1,0,84,0,1,1,0,0,0,8,0,19,0,0,0,0,0,0,9,0,0,0,0,0,1,0,8,5,"false",9,8,0.888888888888889,1,1,1,0
0,65,0,0,2,0,0,0,0,0,9,0,0,0,0,1,0,10,6,0,0,0,0,6,0,10,2,"false",11,3,0.2,2,1,1.1,0,183,0,2,1,0,0,0,20,0,38,0,0,0,0,0,0,21,0,0,0,0,0,0,0,20,2,"false",21,20,0.952380952380952,1,1,1,0
0.120772946859903,828,0,0,6,0,0,0,0,0,125,0,0,0,1,60,1,69,3,0,0,2,0,16,0,20,21,"false",193,184,0.869565217391304,17,1,3.97368421052632,0,197,0,6,1,0,0,0,23,0,48,0,0,0,0,0,0,24,0,0,0,0,0,0,0,23,5,"false",24,23,0.958333333333333,1,1,1,0
0,141,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,15,3,0,0,2,0,9,0,11,6,"false",27,24,0.8,5,1,1.69230769230769,2.24719101123596,89,0,2,1,0,0,0,9,0,18,0,0,0,0,0,2,10,0,0,0,0,0,0,0,9,4,"false",12,11,0.9,3,1,1.2,0
0,307,0,0,0,0,0,0,0,0,50,0,0,0,0,26,0,25,2,0,0,4,0,6,0,6,6,"false",62,57,0.92,6,1,1.61111111111111,0,213,0,2,1,0,0,0,24,0,48,0,0,0,0,0,0,25,0,0,0,0,0,0,0,24,0,"false",26,25,0.96,2,1,1.04,0
0,115,0,0,8,0,0,0,0,0,6,0,0,0,0,3,0,13,0,0,0,0,0,3,0,11,6,"false",24,16,0.384615384615385,11,1,1.85714285714286,0,292,0,35,1,0,0,1,31,0,5,0,0,0,0,0,0,33,0,0,0,0,0,1,0,32,3,"false",56,55,0.96969696969697,2,1,1.6969696969697,0
0,124,0,0,0,0,0,0,0,0,23,0,0,0,6,15,0,12,0,0,0,0,0,0,0,11,0,"false",33,33,1,5,1,2.61538461538462,0,148,0,48,0,0,0,0,19,0,7,0,0,0,1,0,0,21,0,0,0,0,0,0,0,19,3,"false",22,22,1,2,1,1.04761904761905,0
0,47,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,5,0,0,0,2,0,1,0,5,1,"false",8,8,1,3,1,1.6,0,74,0,2,1,0,0,0,7,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,"false",9,8,0.875,2,1,1.125,0
0,48,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,7,0,0,0,0,0,2,0,7,2,"false",9,8,0.857142857142857,2,1,1.375,0,43,0,8,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,"false",5,5,1,2,1,1.25,0
0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,0,2,0,3,0,"false",4,2,0.5,1,1,1,0,55,0,10,0,0,0,0,4,0,22,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,17,"false",4,4,1,1,1,1,0
0,36,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,"false",9,7,0.5,6,1,2.25,0,22,0,3,1,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,"false",3,2,0.666666666666667,1,1,1,0
0,60,0,0,2,0,0,0,0,0,12,0,0,0,0,5,0,7,0,0,0,1,0,0,0,4,0,"false",12,10,0.714285714285714,3,1,1.71428571428571,0,22,0,3,1,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,"false",3,2,0.666666666666667,1,1,1,0
0,61,0,0,1,0,0,0,0,0,7,0,0,0,0,2,0,9,1,0,0,1,0,2,0,5,1,"false",12,10,0.777777777777778,3,1,1.33333333333333,0,37,0,2,1,0,0,0,4,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,2,"false",5,4,0.8,1,1,1,0
0,79,0,0,3,0,0,0,0,0,5,0,0,0,0,2,0,14,1,0,0,1,0,1,0,6,0,"false",17,13,0.714285714285714,4,1,1.21428571428571,0,64,0,1,1,0,0,0,8,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,1,"false",9,8,0.888888888888889,1,1,1,0
0,29,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,"false",4,2,0.5,1,1,1,0,47,0,2,1,0,0,0,5,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,2,"false",6,5,0.833333333333333,1,1,1,0
0,29,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,4,0,"false",5,3,0.5,2,1,1.25,0,22,0,3,1,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,"false",3,2,0.666666666666667,1,1,1,0
0,126,0,0,1,0,0,0,0,0,25,0,0,0,1,14,0,10,2,0,0,3,0,5,0,5,4,"false",28,25,0.7,6,1,2.8,0,62,0,1,1,0,0,0,7,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,"false",8,7,0.875,1,1,1,0
0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"false",1,0,0,1,1,1,5.26315789473684,38,0,5,1,0,0,0,4,0,7,0,0,0,0,0,2,5,0,0,0,0,0,0,0,4,3,"false",5,4,0.8,1,1,1,0
0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"false",1,0,0,1,1,1,0,14,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,"false",2,1,0.5,1,1,1,0
0,242,0.413223140495868,0,5,0,0,0,0,0,38,0,0,0,1,17,0,23,6,1,0,0,0,17,0,16,5,"false",40,29,0.521739130434783,4,1,1.73333333333333,0,199,0,7,1,0,0,0,17,0,46,0,0,0,0,1,0,21,0,0,0,0,0,1,0,17,15,"false",24,23,0.952380952380952,2,1,1.14285714285714,0
0,58,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,7,2,0,0,0,0,3,0,6,2,"false",12,10,0.714285714285714,4,1,1.71428571428571,0,167,0,7,1,0,0,0,10,0,48,0,0,0,0,4,0,14,0,0,0,1,0,0,0,10,9,"false",24,23,0.928571428571429,5,1,1.71428571428571,0
0,157,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,9,0,0,0,0,0,25,0,3,16,"false",19,19,1,5,1,2,0,254,0,21,1,0,0,0,19,0,51,0,0,0,0,4,0,22,0,0,0,1,0,0,0,19,15,"false",39,38,0.954545454545455,5,1,1.77272727272727,0
0,29,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,3,"false",3,3,1,2,1,1.33333333333333,0,70,0,7,1,0,0,0,6,0,21,0,0,0,0,0,0,7,0,0,0,0,0,1,0,6,5,"false",9,8,0.857142857142857,2,1,1.28571428571429,0
0,65,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,7,2,0,0,0,0,3,0,6,2,"false",14,12,0.714285714285714,4,1,2,0,107,0,9,1,0,0,0,10,0,31,0,0,0,0,0,0,12,0,0,0,1,0,0,0,10,10,"false",14,13,0.916666666666667,2,1,1.16666666666667,0
0,122,0,0,1,0,0,0,0,0,18,0,0,0,0,9,0,12,1,0,0,1,0,3,0,5,0,"false",26,24,0.833333333333333,10,1,2.16666666666667,0,307,0,0,1,0,0,0,38,0,76,0,0,0,0,0,0,39,0,0,0,0,0,0,0,38,0,"false",39,38,0.974358974358974,1,1,1,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,"false",2,2,1,1,1,1,0,65,0,0,1,0,0,0,3,0,15,0,0,0,0,1,0,7,0,0,0,0,0,1,0,3,0,"false",8,7,0.857142857142857,2,1,1.14285714285714,0
0,319,0.313479623824451,0,7,0,0,0,0,0,57,0,0,0,1,15,0,27,0,1,0,1,0,11,0,14,8,"false",75,68,0.740740740740741,18,1,3.18181818181818,0,241,0,21,1,0,0,0,21,0,53,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,27,"false",29,28,0.958333333333333,2,1,1.20833333333333,0
0,214,0.467289719626168,0,2,0,0,0,0,0,36,0,0,0,1,16,0,20,6,1,0,0,0,16,0,12,6,"false",37,29,0.6,4,1,1.66666666666667,0,196,0,5,1,0,0,0,17,0,44,0,0,0,0,1,0,21,0,0,0,0,0,1,0,17,11,"false",24,23,0.952380952380952,2,1,1.14285714285714,0
1.72413793103448,174,0.574712643678161,0,0,0,0,0,0,0,29,0,0,0,1,12,3,14,4,1,0,0,0,13,0,7,7,"false",25,21,0.714285714285714,3,1,1.7,0,217,0.460829493087558,8,1,0,0,0,15,0,63,0,0,0,0,0,0,18,0,1,0,0,0,1,0,15,8,"false",21,20,0.944444444444444,2,1,1.16666666666667,0
0,43,0,0,2,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,0,5,0,3,0,3,3,"false",6,4,0.333333333333333,4,1,1.75,0,59,0,8,0,0,0,0,6,0,11,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,4,"true",10,10,1,3,1,1.66666666666667,0
0,88,0,0,2,0,0,0,0,0,11,0,0,0,0,6,0,10,2,0,0,1,0,3,0,6,1,"false",17,13,0.6,4,1,1.63636363636364,0,64,0,3,1,0,0,0,7,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,5,"false",9,8,0.875,2,1,1.125,0
0,41,0,0,3,0,0,0,0,0,4,0,0,0,1,1,0,6,1,0,0,1,0,1,0,6,0,"false",8,4,0.333333333333333,3,1,1.33333333333333,0,31,0,3,1,0,0,0,3,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,"false",4,3,0.75,1,1,1,0
0,343,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,"false",0,0,NA,1,1,1,3.125,32,9.375,9,0,0,0,0,4,0,5,0,0,0,0,0,1,4,0,3,0,0,0,0,0,4,0,"false",4,4,1,1,1,1,0
1.86915887850467,107,1.86915887850467,0,1,0,0,0,0,0,17,0,0,0,1,7,2,11,0,2,0,0,0,5,0,11,5,"false",21,20,0.909090909090909,4,1,1.83333333333333,0.515463917525773,194,0,22,0,0,0,0,17,0,40,0,0,0,0,4,1,17,0,0,0,0,0,0,0,17,7,"false",29,29,1,5,1,1.70588235294118,0
0,81,0,0,2,0,0,0,0,0,13,0,0,0,0,5,0,8,2,0,0,1,0,2,0,7,2,"false",14,10,0.5,5,1,1.75,0,53,0,3,1,0,0,0,6,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,4,"false",8,7,0.857142857142857,2,1,1.14285714285714,0
0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,"false",6,4,0.5,3,1,1.5,0,38,0,1,1,0,0,0,4,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,"false",5,4,0.8,1,1,1,0
0,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,"false",3,2,0.666666666666667,1,1,1,0,54,0,0,1,0,0,0,6,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,"false",7,6,0.857142857142857,1,1,1,0
0,121,0,0,3,0,0,0,0,0,15,0,0,0,0,6,0,16,1,0,0,1,0,4,0,7,1,"false",25,21,0.75,4,1,1.5625,0,73,0,5,1,0,0,0,8,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,4,"false",10,9,0.888888888888889,2,1,1.11111111111111,0
0,122,0,0,0,0,0,0,0,0,23,0,0,0,1,14,0,10,0,0,0,7,0,5,0,5,0,"false",25,25,1,8,1,2.5,0,37,0,3,1,0,0,0,4,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,"false",5,4,0.8,1,1,1,0
2,150,0.666666666666667,0,2,0,0,0,0,0,27,0,0,0,0,10,3,17,1,1,0,1,0,9,0,7,6,"false",29,26,0.823529411764706,6,1,1.70588235294118,0,107,0,2,1,0,0,0,13,0,33,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,6,"false",14,13,0.928571428571429,1,1,1,0
0,27,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,4,0,"false",5,3,0.5,2,1,1.25,0,30,0,3,1,0,0,0,3,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,"false",4,3,0.75,1,1,1,0
0,383,0,0,2,0,0,0,0,0,66,0,0,0,0,45,0,21,4,0,0,2,0,5,0,8,7,"false",94,88,0.714285714285714,13,1,4.47619047619048,0,91,0,3,1,0,0,0,9,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,1,"false",10,9,0.9,1,1,1,0
0.288184438040346,347,0,0,2,0,0,0,0,0,69,0,0,0,1,21,1,37,5,0,0,1,0,18,0,12,7,"false",68,61,0.810810810810811,5,1,1.83783783783784,0,221,0,4,1,0,0,0,26,0,53,0,0,0,0,0,0,27,0,0,0,0,0,0,0,26,7,"false",28,27,0.962962962962963,2,1,1.03703703703704,0
0,49,0,0,1,0,0,0,0,0,9,0,0,0,0,4,0,5,0,0,0,2,0,0,0,4,0,"false",9,8,0.8,4,1,1.8,0,113,0,1,1,0,0,0,14,0,27,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,1,"false",15,14,0.933333333333333,1,1,1,0
0,176,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,28,7,0,0,2,0,7,0,11,0,"false",34,27,0.75,6,1,1.21428571428571,0,187,0,3,1,0,0,0,24,0,48,0,0,0,0,0,0,25,0,0,0,0,0,0,0,24,2,"false",25,24,0.96,1,1,1,0
0,87,0,0,0,0,0,0,0,0,17,0,0,0,1,5,0,9,3,0,0,3,0,4,0,7,0,"false",15,12,0.666666666666667,6,1,1.66666666666667,0,145,0,2,1,0,0,0,13,0,33,0,0,0,1,0,0,15,0,0,0,0,0,0,0,13,4,"false",16,15,0.933333333333333,2,1,1.06666666666667,0
